year,parent_entity,parent_type,commodity,production_value,production_unit,total_emissions_MtCO2e
1977,CONSOL Energy,Investor-owned Company,Bituminous Coal,36.606238246015295,Million tonnes/yr,99.35441982759951
1977,CONSOL Energy,Investor-owned Company,Metallurgical Coal,6.930004170030665,Million tonnes/yr,20.558668706504587
1978,CONSOL Energy,Investor-owned Company,Bituminous Coal,31.899830869526635,Million tonnes/yr,86.58057589365566
1978,CONSOL Energy,Investor-owned Company,Metallurgical Coal,6.039024263282142,Million tonnes/yr,17.915472500907757
1979,CONSOL Energy,Investor-owned Company,Bituminous Coal,38.23097855299248,Million tonnes/yr,103.76419090228252
1979,CONSOL Energy,Investor-owned Company,Metallurgical Coal,7.237587184701914,Million tonnes/yr,21.47114973006884
1980,CONSOL Energy,Investor-owned Company,Bituminous Coal,37.33851556631984,Million tonnes/yr,101.34192228067351
1980,CONSOL Energy,Investor-owned Company,Metallurgical Coal,7.068633134044549,Million tonnes/yr,20.96992775835517
1981,CONSOL Energy,Investor-owned Company,Bituminous Coal,32.105783858774835,Million tonnes/yr,87.13956093934637
1981,CONSOL Energy,Investor-owned Company,Metallurgical Coal,6.0780136590991996,Million tonnes/yr,18.0311391083156
1982,CONSOL Energy,Investor-owned Company,Bituminous Coal,35.82056569754011,Million tonnes/yr,97.2219953019322
1982,CONSOL Energy,Investor-owned Company,Metallurgical Coal,6.781266843499892,Million tonnes/yr,20.117422013802543
1983,CONSOL Energy,Investor-owned Company,Bituminous Coal,32.18969063553222,Million tonnes/yr,87.36729559671019
1983,CONSOL Energy,Investor-owned Company,Metallurgical Coal,6.093898227731807,Million tonnes/yr,18.07826254086356
1984,CONSOL Energy,Investor-owned Company,Bituminous Coal,35.60774759897357,Million tonnes/yr,96.64437739512108
1984,CONSOL Energy,Investor-owned Company,Metallurgical Coal,6.740977800581043,Million tonnes/yr,19.99789985110996
1985,CONSOL Energy,Investor-owned Company,Bituminous Coal,32.571085074513825,Million tonnes/yr,88.4024531279437
1985,CONSOL Energy,Investor-owned Company,Metallurgical Coal,6.166100813250203,Million tonnes/yr,18.292459963982743
1986,CONSOL Energy,Investor-owned Company,Bituminous Coal,31.670994200694512,Million tonnes/yr,85.95948136014206
1986,CONSOL Energy,Investor-owned Company,Metallurgical Coal,5.995702711971104,Million tonnes/yr,17.786954047036247
1987,CONSOL Energy,Investor-owned Company,Bituminous Coal,40.04641608399642,Million tonnes/yr,108.69154075489352
1987,CONSOL Energy,Investor-owned Company,Metallurgical Coal,7.581271492132358,Million tonnes/yr,22.49072946519269
1988,CONSOL Energy,Investor-owned Company,Bituminous Coal,41.87710938929373,Million tonnes/yr,113.66029689988976
1988,CONSOL Energy,Investor-owned Company,Metallurgical Coal,7.927843903527856,Million tonnes/yr,23.518877098856077
1989,CONSOL Energy,Investor-owned Company,Bituminous Coal,40.80920496195963,Million tonnes/yr,110.7618558173605
1989,CONSOL Energy,Investor-owned Company,Metallurgical Coal,7.725676663169152,Million tonnes/yr,22.91912431143105
1990,CONSOL Energy,Investor-owned Company,Bituminous Coal,41.6482727204616,Million tonnes/yr,113.03920236637614
1990,CONSOL Energy,Investor-owned Company,Metallurgical Coal,7.884522352216818,Million tonnes/yr,23.390358644984563
1991,CONSOL Energy,Investor-owned Company,Bituminous Coal,42.10594604905391,Million tonnes/yr,114.28139140878083
1991,CONSOL Energy,Investor-owned Company,Metallurgical Coal,7.971165454838895,Million tonnes/yr,23.647395552727584
1992,CONSOL Energy,Investor-owned Company,Bituminous Coal,42.945013816627835,Million tonnes/yr,116.558737982419
1992,CONSOL Energy,Investor-owned Company,Metallurgical Coal,8.130011142979367,Million tonnes/yr,24.118629883589794
1993,CONSOL Energy,Investor-owned Company,Bituminous Coal,34.78317282786468,Million tonnes/yr,94.40636682879592
1993,CONSOL Energy,Investor-owned Company,Metallurgical Coal,6.584875810164098,Million tonnes/yr,19.53480502076533
1994,CONSOL Energy,Investor-owned Company,Bituminous Coal,53.80712743592087,Million tonnes/yr,146.04002446406946
1994,CONSOL Energy,Investor-owned Company,Metallurgical Coal,10.186340780539128,Million tonnes/yr,30.218972499945057
1995,CONSOL Energy,Investor-owned Company,Bituminous Coal,52.73922300858677,Million tonnes/yr,143.14158338154022
1995,CONSOL Energy,Investor-owned Company,Metallurgical Coal,9.984173539273229,Million tonnes/yr,29.619219709828744
1996,CONSOL Energy,Investor-owned Company,Bituminous Coal,53.44861665837932,Million tonnes/yr,145.06697637141386
1996,CONSOL Energy,Investor-owned Company,Metallurgical Coal,10.118470355050682,Million tonnes/yr,30.017626936746034
1997,CONSOL Energy,Investor-owned Company,Bituminous Coal,55.546286077314114,Million tonnes/yr,150.76034280550928
1997,CONSOL Energy,Investor-owned Company,Metallurgical Coal,10.515584570865894,Million tonnes/yr,31.195712750445068
1998,CONSOL Energy,Investor-owned Company,Bituminous Coal,55.82851795617301,Million tonnes/yr,151.52635936237118
1998,CONSOL Energy,Investor-owned Company,Metallurgical Coal,10.56901449013699,Million tonnes/yr,31.354218861315832
1999,CONSOL Energy,Investor-owned Company,Bituminous Coal,53.30368677537652,Million tonnes/yr,144.67361651988656
1999,CONSOL Energy,Investor-owned Company,Metallurgical Coal,10.091033368743478,Million tonnes/yr,29.936231904657287
2000,CONSOL Energy,Investor-owned Company,Natural Gas,24.9,Bcf/yr,1.8149707200099088
2000,CONSOL Energy,Investor-owned Company,Bituminous Coal,52.93754811068829,Million tonnes/yr,143.67986528103833
2000,CONSOL Energy,Investor-owned Company,Metallurgical Coal,10.021718889911716,Million tonnes/yr,29.730602388151546
2001,CONSOL Energy,Investor-owned Company,Natural Gas,33.92,Bcf/yr,2.47244204107374
2001,CONSOL Energy,Investor-owned Company,Bituminous Coal,56.221354234946574,Million tonnes/yr,152.59257163751613
2001,CONSOL Energy,Investor-owned Company,Metallurgical Coal,10.64338314659842,Million tonnes/yr,31.57484218748212
2002,CONSOL Energy,Investor-owned Company,Natural Gas,41.3,Bcf/yr,3.0103731219441467
2002,CONSOL Energy,Investor-owned Company,Bituminous Coal,50.51950736808924,Million tonnes/yr,137.1169665344954
2002,CONSOL Energy,Investor-owned Company,Metallurgical Coal,9.563954497180765,Million tonnes/yr,28.372590723961128
2003,CONSOL Energy,Investor-owned Company,Natural Gas,44.46,Bcf/yr,3.2407067554875733
2003,CONSOL Energy,Investor-owned Company,Bituminous Coal,46.063294748072174,Million tonnes/yr,125.02218595325344
2003,CONSOL Energy,Investor-owned Company,Metallurgical Coal,8.72033948293982,Million tonnes/yr,25.869908017272948
2004,CONSOL Energy,Investor-owned Company,Natural Gas,54.6,Bcf/yr,3.979815313756669
2004,CONSOL Energy,Investor-owned Company,Bituminous Coal,51.675132524826004,Million tonnes/yr,140.25349387210727
2004,CONSOL Energy,Investor-owned Company,Metallurgical Coal,9.78272832467899,Million tonnes/yr,29.02160889636579
2005,CONSOL Energy,Investor-owned Company,Natural Gas,54.4,Bcf/yr,3.9652372356843
2005,CONSOL Energy,Investor-owned Company,Bituminous Coal,52.728543964767034,Million tonnes/yr,143.11259897194606
2005,CONSOL Energy,Investor-owned Company,Metallurgical Coal,9.982151866406973,Million tonnes/yr,29.61322218058193
2006,CONSOL Energy,Investor-owned Company,Natural Gas,56.1,Bcf/yr,4.089150899299435
2006,CONSOL Energy,Investor-owned Company,Bituminous Coal,51.436379599074414,Million tonnes/yr,139.60548523869426
2006,CONSOL Energy,Investor-owned Company,Metallurgical Coal,9.73752951309358,Million tonnes/yr,28.88752133010852
2007,CONSOL Energy,Investor-owned Company,Natural Gas,58.3,Bcf/yr,4.249509758095489
2007,CONSOL Energy,Investor-owned Company,Bituminous Coal,49.2891289136862,Million tonnes/yr,133.77754835434683
2007,CONSOL Energy,Investor-owned Company,Metallurgical Coal,9.331028950546807,Million tonnes/yr,27.681589819915807
2008,CONSOL Energy,Investor-owned Company,Natural Gas,89.79,Bcf/yr,6.54482815058995
2008,CONSOL Energy,Investor-owned Company,Bituminous Coal,49.64840246905609,Million tonnes/yr,134.75266673207472
2008,CONSOL Energy,Investor-owned Company,Metallurgical Coal,9.399043792255911,Million tonnes/yr,27.88336381074108
2009,CONSOL Energy,Investor-owned Company,Natural Gas,94.415,Bcf/yr,6.881946206013479
2009,CONSOL Energy,Investor-owned Company,Bituminous Coal,43.78408158420174,Million tonnes/yr,118.83608455605716
2009,CONSOL Energy,Investor-owned Company,Metallurgical Coal,8.288856831119839,Million tonnes/yr,24.589864214452
2010,CONSOL Energy,Investor-owned Company,Natural Gas,127.875,Bcf/yr,9.320858667520769
2010,CONSOL Energy,Investor-owned Company,Bituminous Coal,47.90314152338868,Million tonnes/yr,130.01578588845433
2010,CONSOL Energy,Investor-owned Company,Metallurgical Coal,9.06864475653291,Million tonnes/yr,26.903196389521803
2011,CONSOL Energy,Investor-owned Company,Oil & NGL,3.378,Million bbl/yr,1.3470717356439277
2011,CONSOL Energy,Investor-owned Company,Natural Gas,153.504,Bcf/yr,11.188966482104462
2011,CONSOL Energy,Investor-owned Company,Bituminous Coal,24.485522975361388,Million tonnes/yr,66.45711348549179
2011,CONSOL Energy,Investor-owned Company,Metallurgical Coal,4.635405998445807,Million tonnes/yr,13.75147458847341
2012,CONSOL Energy,Investor-owned Company,Oil & NGL,4.07926,Million bbl/yr,1.626718723606527
2012,CONSOL Energy,Investor-owned Company,Natural Gas,155.052,Bcf/yr,11.301800806384598
2012,CONSOL Energy,Investor-owned Company,Bituminous Coal,21.12925191413766,Million tonnes/yr,57.347727215561605
2012,CONSOL Energy,Investor-owned Company,Metallurgical Coal,4.00002324406953,Million tonnes/yr,11.86653725964198
2013,CONSOL Energy,Investor-owned Company,Oil & NGL,6.526248,Million bbl/yr,2.6025234519250184
2013,CONSOL Energy,Investor-owned Company,Natural Gas,168.737,Bcf/yr,12.29930579848643
2013,CONSOL Energy,Investor-owned Company,Bituminous Coal,22.27343523108248,Million tonnes/yr,60.45319980926208
2013,CONSOL Energy,Investor-owned Company,Metallurgical Coal,4.216631001531914,Million tonnes/yr,12.509129531690837
2014,CONSOL Energy,Investor-owned Company,Oil & NGL,26.44285,Million bbl/yr,10.544824110382484
2014,CONSOL Energy,Investor-owned Company,Natural Gas,216.257,Bcf/yr,15.763057148481243
2014,CONSOL Energy,Investor-owned Company,Bituminous Coal,24.71435963512157,Million tonnes/yr,67.0782079943829
2014,CONSOL Energy,Investor-owned Company,Metallurgical Coal,4.678727549756847,Million tonnes/yr,13.879993042344925
2015,CONSOL Energy,Investor-owned Company,Oil & NGL,54.64788,Million bbl/yr,21.792366655080247
2015,CONSOL Energy,Investor-owned Company,Natural Gas,287.287,Bcf/yr,20.940461575883003
2015,CONSOL Energy,Investor-owned Company,Bituminous Coal,22.27343523108248,Million tonnes/yr,60.45319980926208
2015,CONSOL Energy,Investor-owned Company,Metallurgical Coal,4.216631001531914,Million tonnes/yr,12.509129531690837
2016,CONSOL Energy,Investor-owned Company,Oil & NGL,38.92716,Million bbl/yr,15.523290996118671
2016,CONSOL Energy,Investor-owned Company,Natural Gas,348.753,Bcf/yr,25.42074230986409
2016,CONSOL Energy,Investor-owned Company,Bituminous Coal,18.81495046213493,Million tonnes/yr,51.06639132618129
2016,CONSOL Energy,Investor-owned Company,Metallurgical Coal,3.561897955035036,Million tonnes/yr,10.566787295831803
2017,CONSOL Energy,Investor-owned Company,Bituminous Coal,19.915654807828552,Million tonnes/yr,54.053855947187806
2017,CONSOL Energy,Investor-owned Company,Metallurgical Coal,3.7702746166052576,Million tonnes/yr,11.18496105825404
2018,CONSOL Energy,Investor-owned Company,Bituminous Coal,21.05297302452696,Million tonnes/yr,57.14069570439042
2018,CONSOL Energy,Investor-owned Company,Metallurgical Coal,3.9855827269658497,Million tonnes/yr,11.823697775018143
2019,CONSOL Energy,Investor-owned Company,Bituminous Coal,21.9677946159399,Million tonnes/yr,59.623648687697525
2019,CONSOL Energy,Investor-owned Company,Metallurgical Coal,2.7986029217601,Million tonnes/yr,8.302383216209101
2020,CONSOL Energy,Investor-owned Company,Bituminous Coal,15.103864649860512,Million tonnes/yr,40.99398849333636
2020,CONSOL Energy,Investor-owned Company,Metallurgical Coal,1.92416764986949,Million tonnes/yr,5.708268606895414
2021,CONSOL Energy,Investor-owned Company,Bituminous Coal,19.006568088956055,Million tonnes/yr,51.58646820525331
2021,CONSOL Energy,Investor-owned Company,Metallurgical Coal,2.42135534842394,Million tonnes/yr,7.183234123328167
2022,CONSOL Energy,Investor-owned Company,Bituminous Coal,19.151474194402834,Million tonnes/yr,51.97976352118784
2022,CONSOL Energy,Investor-owned Company,Metallurgical Coal,2.56221536841217,Million tonnes/yr,7.601111863929413
2005,Continental Resources,Investor-owned Company,Oil & NGL,5.708,Million bbl/yr,2.2762242353628
2005,Continental Resources,Investor-owned Company,Natural Gas,9.006,Bcf/yr,0.6564508555987648
2006,Continental Resources,Investor-owned Company,Oil & NGL,7.48,Million bbl/yr,2.982858668625393
2006,Continental Resources,Investor-owned Company,Natural Gas,9.225,Bcf/yr,0.6724138510880087
2007,Continental Resources,Investor-owned Company,Oil & NGL,8.699,Million bbl/yr,3.4689689249160827
2007,Continental Resources,Investor-owned Company,Natural Gas,11.534,Bcf/yr,0.8407177624335059
2008,Continental Resources,Investor-owned Company,Oil & NGL,9.147,Million bbl/yr,3.6476214227161057
2008,Continental Resources,Investor-owned Company,Natural Gas,17.151,Bcf/yr,1.250143085095982
2009,Continental Resources,Investor-owned Company,Oil & NGL,10.022,Million bbl/yr,3.9965520824817777
2009,Continental Resources,Investor-owned Company,Natural Gas,21.606,Bcf/yr,1.5748697741579964
2010,Continental Resources,Investor-owned Company,Oil & NGL,11.82,Million bbl/yr,4.7135547410631204
2010,Continental Resources,Investor-owned Company,Natural Gas,23.943,Bcf/yr,1.745214616433625
2011,Continental Resources,Investor-owned Company,Oil & NGL,16.469,Million bbl/yr,6.567473183635242
2011,Continental Resources,Investor-owned Company,Natural Gas,36.671,Bcf/yr,2.672963504959172
2012,Continental Resources,Investor-owned Company,Oil & NGL,25.07,Million bbl/yr,9.997361874657567
2012,Continental Resources,Investor-owned Company,Natural Gas,63.875,Bcf/yr,4.65587368436277
2013,Continental Resources,Investor-owned Company,Oil & NGL,34.989,Million bbl/yr,13.952839833761216
2013,Continental Resources,Investor-owned Company,Natural Gas,87.73,Bcf/yr,6.394673946444554
2014,Continental Resources,Investor-owned Company,Oil & NGL,44.53,Million bbl/yr,17.757579747846094
2014,Continental Resources,Investor-owned Company,Natural Gas,114.295,Bcf/yr,8.331007166406934
2015,Continental Resources,Investor-owned Company,Oil & NGL,53.517,Million bbl/yr,21.341396707062188
2015,Continental Resources,Investor-owned Company,Natural Gas,164.454,Bcf/yr,11.987116256566654
2016,Continental Resources,Investor-owned Company,Oil & NGL,46.85,Million bbl/yr,18.68274446859621
2016,Continental Resources,Investor-owned Company,Natural Gas,195.24,Bcf/yr,14.231119814246377
2017,Continental Resources,Investor-owned Company,Oil & NGL,50.536,Million bbl/yr,20.15263979647766
2017,Continental Resources,Investor-owned Company,Natural Gas,228.159,Bcf/yr,16.63059857456791
2018,Continental Resources,Investor-owned Company,Oil & NGL,61.384,Million bbl/yr,24.478582421778228
2018,Continental Resources,Investor-owned Company,Natural Gas,284.73,Bcf/yr,20.754080847727767
2019,Continental Resources,Investor-owned Company,Oil & NGL,72.267,Million bbl/yr,28.818482273469424
2019,Continental Resources,Investor-owned Company,Natural Gas,311.865,Bcf/yr,22.7319615901964
2020,Continental Resources,Investor-owned Company,Oil & NGL,58.745000000000005,Million bbl/yr,23.426207551924968
2020,Continental Resources,Investor-owned Company,Natural Gas,306.528,Bcf/yr,22.34294557683524
2021,Continental Resources,Investor-owned Company,Oil & NGL,58.636,Million bbl/yr,23.382740761165586
2021,Continental Resources,Investor-owned Company,Natural Gas,370.11,Bcf/yr,26.977462376821993
2022,Continental Resources,Investor-owned Company,Oil & NGL,72.827,Million bbl/yr,29.041797895719448
2022,Continental Resources,Investor-owned Company,Natural Gas,442.98,Bcf/yr,32.28898512248955
1991,Coterra Energy,Investor-owned Company,Oil & NGL,1.002124,Million bbl/yr,0.3996249011280152
1991,Coterra Energy,Investor-owned Company,Natural Gas,69.322,Bcf/yr,5.052907640663733
1992,Coterra Energy,Investor-owned Company,Oil & NGL,1.037713,Million bbl/yr,0.4138170076999014
1992,Coterra Energy,Investor-owned Company,Natural Gas,72.379,Bcf/yr,5.275733563999889
1993,Coterra Energy,Investor-owned Company,Oil & NGL,1.232455,Million bbl/yr,0.4914758128931428
1993,Coterra Energy,Investor-owned Company,Natural Gas,69.528,Bcf/yr,5.067923061078273
1994,Coterra Energy,Investor-owned Company,Oil & NGL,1.632058,Million bbl/yr,0.6508286568181045
1994,Coterra Energy,Investor-owned Company,Natural Gas,83.421,Bcf/yr,6.080589254375367
1995,Coterra Energy,Investor-owned Company,Oil & NGL,1.549571,Million bbl/yr,0.6179346644385721
1995,Coterra Energy,Investor-owned Company,Natural Gas,90.735,Bcf/yr,6.613709569481894
1996,Coterra Energy,Investor-owned Company,Oil & NGL,1.40438,Million bbl/yr,0.5600357028133862
1996,Coterra Energy,Investor-owned Company,Natural Gas,93.256,Bcf/yr,6.797466243584101
1997,Coterra Energy,Investor-owned Company,Oil & NGL,2.3525,Million bbl/yr,0.9381250023985612
1997,Coterra Energy,Investor-owned Company,Natural Gas,113.9925,Bcf/yr,8.308957823322475
1998,Coterra Energy,Investor-owned Company,Oil & NGL,2.578165,Million bbl/yr,1.02811521649687
1998,Coterra Energy,Investor-owned Company,Natural Gas,121.17,Bcf/yr,8.832128600144607
1999,Coterra Energy,Investor-owned Company,Oil & NGL,2.885335,Million bbl/yr,1.1506078230799799
1999,Coterra Energy,Investor-owned Company,Natural Gas,128.764,Bcf/yr,9.385658224552449
2000,Coterra Energy,Investor-owned Company,Oil & NGL,3.0216675,Million bbl/yr,1.204974210705698
2000,Coterra Energy,Investor-owned Company,Natural Gas,123.7915,Bcf/yr,9.023210758478179
2001,Coterra Energy,Investor-owned Company,Oil & NGL,4.43,Million bbl/yr,1.766586083156483
2001,Coterra Energy,Investor-owned Company,Natural Gas,146.622,Bcf/yr,10.687334815634253
