year,parent_entity,parent_type,commodity,production_value,production_unit,total_emissions_MtCO2e,emission_rate_per_unit,production_toe_MTOE,emission_rate_per_toe,Country,Kyoto_start,Kyoto_end,Paris_start,Cluster
2003,Saudi Aramco,State-owned Entity,Natural Gas,2379.8,Bcf/yr,173.464551,0.07289039,56.63924,3.062621444,Saudi Arabia,2008.0,2020.0,2016.0,5
2004,Saudi Aramco,State-owned Entity,Oil & NGL,3537.3,Million bbl/yr,1410.597055,0.398777897,481.0728,2.932190418,Saudi Arabia,2008.0,2020.0,2016.0,1
2004,Saudi Aramco,State-owned Entity,Natural Gas,1945.0,Bcf/yr,141.7718093,0.07289039,46.291,3.062621444,Saudi Arabia,2008.0,2020.0,2016.0,5
2005,Saudi Aramco,State-owned Entity,Oil & NGL,3710.4,Million bbl/yr,1479.625509,0.398777897,504.6144,2.932190418,Saudi Arabia,2008.0,2020.0,2016.0,1
2005,Saudi Aramco,State-owned Entity,Natural Gas,2872.6,Bcf/yr,209.3849354,0.07289039,68.36788,3.062621444,Saudi Arabia,2008.0,2020.0,2016.0,5
2006,Saudi Aramco,State-owned Entity,Oil & NGL,3649.0,Million bbl/yr,1455.140546,0.398777897,496.264,2.932190418,Saudi Arabia,2008.0,2020.0,2016.0,1
2006,Saudi Aramco,State-owned Entity,Natural Gas,3000.3,Bcf/yr,218.6930382,0.07289039,71.40714,3.062621444,Saudi Arabia,2008.0,2020.0,2016.0,5
2007,Saudi Aramco,State-owned Entity,Oil & NGL,3508.713,Million bbl/yr,1399.197191,0.398777897,477.184968,2.932190418,Saudi Arabia,2008.0,2020.0,2016.0,1
2007,Saudi Aramco,State-owned Entity,Natural Gas,2741.3325,Bcf/yr,199.816796,0.07289039,65.2437135,3.062621444,Saudi Arabia,2008.0,2020.0,2016.0,5
2008,Saudi Aramco,State-owned Entity,Oil & NGL,3668.442,Million bbl/yr,1462.893586,0.398777897,498.908112,2.932190418,Saudi Arabia,2008.0,2020.0,2016.0,1
2008,Saudi Aramco,State-owned Entity,Natural Gas,2910.145,Bcf/yr,212.1216051,0.07289039,69.261451,3.062621444,Saudi Arabia,2008.0,2020.0,2016.0,5
2009,Saudi Aramco,State-owned Entity,Oil & NGL,3298.0,Million bbl/yr,1315.169504,0.398777897,448.528,2.932190418,Saudi Arabia,2008.0,2020.0,2016.0,1
2009,Saudi Aramco,State-owned Entity,Natural Gas,3122.94,Bcf/yr,227.6323157,0.07289039,74.325972,3.062621444,Saudi Arabia,2008.0,2020.0,2016.0,5
2010,Saudi Aramco,State-owned Entity,Oil & NGL,3332.0,Million bbl/yr,1328.727952,0.398777897,453.152,2.932190418,Saudi Arabia,2008.0,2020.0,2016.0,1
2010,Saudi Aramco,State-owned Entity,Natural Gas,3426.62,Bcf/yr,249.7676694,0.07289039,81.553556,3.062621444,Saudi Arabia,2008.0,2020.0,2016.0,5
2011,Saudi Aramco,State-owned Entity,Oil & NGL,3771.4,Million bbl/yr,1503.95096,0.398777897,512.9104,2.932190418,Saudi Arabia,2008.0,2020.0,2016.0,1
2011,Saudi Aramco,State-owned Entity,Natural Gas,3048.6625,Bcf/yr,222.2181997,0.07289039,72.5581675,3.062621444,Saudi Arabia,2008.0,2020.0,2016.0,5
2012,Saudi Aramco,State-owned Entity,Oil & NGL,3961.0,Million bbl/yr,1579.55925,0.398777897,538.696,2.932190418,Saudi Arabia,2008.0,2020.0,2016.0,1
2012,Saudi Aramco,State-owned Entity,Natural Gas,3297.5925,Bcf/yr,240.3628046,0.07289039,78.4827015,3.062621444,Saudi Arabia,2008.0,2020.0,2016.0,5
2013,Saudi Aramco,State-owned Entity,Oil & NGL,3609.7,Million bbl/yr,1439.468574,0.398777897,490.9192,2.932190418,Saudi Arabia,2008.0,2020.0,2016.0,1
2013,Saudi Aramco,State-owned Entity,Natural Gas,3375.885,Bcf/yr,246.0695755,0.07289039,80.346063,3.062621444,Saudi Arabia,2008.0,2020.0,2016.0,5
2014,Saudi Aramco,State-owned Entity,Oil & NGL,3661.0,Million bbl/yr,1459.92588,0.398777897,497.896,2.932190418,Saudi Arabia,2008.0,2020.0,2016.0,1
2014,Saudi Aramco,State-owned Entity,Natural Gas,3478.45,Bcf/yr,253.5455784,0.07289039,82.78711,3.062621444,Saudi Arabia,2008.0,2020.0,2016.0,5
2015,Saudi Aramco,State-owned Entity,Oil & NGL,4003.1175,Million bbl/yr,1596.354778,0.398777897,544.42398,2.932190418,Saudi Arabia,2008.0,2020.0,2016.0,1
2015,Saudi Aramco,State-owned Entity,Natural Gas,3542.8725,Bcf/yr,258.2413595,0.07289039,84.3203655,3.062621444,Saudi Arabia,2008.0,2020.0,2016.0,5
2016,Saudi Aramco,State-owned Entity,Oil & NGL,4362.285,Million bbl/yr,1739.582838,0.398777897,593.27076,2.932190418,Saudi Arabia,2008.0,2020.0,2016.0,1
2016,Saudi Aramco,State-owned Entity,Natural Gas,3707.1225,Bcf/yr,270.2136061,0.07289039,88.2295155,3.062621444,Saudi Arabia,2008.0,2020.0,2016.0,5
2017,Saudi Aramco,State-owned Entity,Oil & NGL,4168.255,Million bbl/yr,1662.207963,0.398777897,566.88268,2.932190418,Saudi Arabia,2008.0,2020.0,2016.0,1
2017,Saudi Aramco,State-owned Entity,Natural Gas,3175.5,Bcf/yr,231.4634346,0.07289039,75.5769,3.062621444,Saudi Arabia,2008.0,2020.0,2016.0,5
2018,Saudi Aramco,State-owned Entity,Oil & NGL,4247.505,Million bbl/yr,1693.811111,0.398777897,577.66068,2.932190418,Saudi Arabia,2008.0,2020.0,2016.0,1
2018,Saudi Aramco,State-owned Entity,Natural Gas,3248.5,Bcf/yr,236.7844331,0.07289039,77.3143,3.062621444,Saudi Arabia,2008.0,2020.0,2016.0,5
2019,Saudi Aramco,State-owned Entity,Oil & NGL,4095.665,Million bbl/yr,1633.260675,0.398777897,557.01044,2.932190418,Saudi Arabia,2008.0,2020.0,2016.0,1
2019,Saudi Aramco,State-owned Entity,Natural Gas,3627.37,Bcf/yr,264.4004153,0.07289039,86.331406,3.062621444,Saudi Arabia,2008.0,2020.0,2016.0,5
2020,Saudi Aramco,State-owned Entity,Oil & NGL,3808.41,Million bbl/yr,1518.70973,0.398777897,517.94376,2.932190418,Saudi Arabia,2008.0,2020.0,2016.0,1
2020,Saudi Aramco,State-owned Entity,Natural Gas,3644.16,Bcf/yr,265.6242449,0.07289039,86.731008,3.062621444,Saudi Arabia,2008.0,2020.0,2016.0,5
2021,Saudi Aramco,State-owned Entity,Oil & NGL,3781.035,Million bbl/yr,1507.793185,0.398777897,514.22076,2.932190418,Saudi Arabia,2008.0,2020.0,2016.0,1
2021,Saudi Aramco,State-owned Entity,Natural Gas,3699.64,Bcf/yr,269.6682038,0.07289039,88.051432,3.062621444,Saudi Arabia,2008.0,2020.0,2016.0,5
2022,Saudi Aramco,State-owned Entity,Oil & NGL,4212.1,Million bbl/yr,1679.692379,0.398777897,572.8456,2.932190418,Saudi Arabia,2008.0,2020.0,2016.0,1
2022,Saudi Aramco,State-owned Entity,Natural Gas,3875.205,Bcf/yr,282.4652052,0.07289039,92.229879,3.062621444,Saudi Arabia,2008.0,2020.0,2016.0,5
2018,Seriti Resources,Investor-owned Company,Thermal Coal,17.25,Million tonnes/yr,40.87263649,2.369428202,11.2125,3.645274157,South Africa,2008.0,2020.0,2016.0,6
2019,Seriti Resources,Investor-owned Company,Thermal Coal,23.0,Million tonnes/yr,54.49684865,2.369428202,14.95,3.645274157,South Africa,2008.0,2020.0,2016.0,6
2020,Seriti Resources,Investor-owned Company,Thermal Coal,23.0,Million tonnes/yr,54.49684865,2.369428202,14.95,3.645274157,South Africa,2008.0,2020.0,2016.0,6
2021,Seriti Resources,Investor-owned Company,Thermal Coal,37.425,Million tonnes/yr,88.67585047,2.369428202,24.32625,3.645274157,South Africa,2008.0,2020.0,2016.0,6
2022,Seriti Resources,Investor-owned Company,Thermal Coal,51.85,Million tonnes/yr,122.8548523,2.369428202,33.7025,3.645274157,South Africa,2008.0,2020.0,2016.0,6
1960,Shell,Investor-owned Company,Oil & NGL,642.035,Million bbl/yr,256.029367,0.398777897,87.31676,2.932190418,United Kingdom,2008.0,2020.0,2016.0,6
1960,Shell,Investor-owned Company,Natural Gas,454.0,Bcf/yr,33.09223722,0.07289039,10.8052,3.062621444,United Kingdom,2008.0,2020.0,2016.0,6
1961,Shell,Investor-owned Company,Oil & NGL,650.795,Million bbl/yr,259.5226614,0.398777897,88.50812,2.932190418,United Kingdom,2008.0,2020.0,2016.0,6
1961,Shell,Investor-owned Company,Natural Gas,491.0,Bcf/yr,35.78918167,0.07289039,11.6858,3.062621444,United Kingdom,2008.0,2020.0,2016.0,6
1962,Shell,Investor-owned Company,Oil & NGL,710.655,Million bbl/yr,283.3935063,0.398777897,96.64908,2.932190418,United Kingdom,2008.0,2020.0,2016.0,6
1962,Shell,Investor-owned Company,Natural Gas,578.0,Bcf/yr,42.13064563,0.07289039,13.7564,3.062621444,United Kingdom,2008.0,2020.0,2016.0,6
1963,Shell,Investor-owned Company,Oil & NGL,729.635,Million bbl/yr,290.9623108,0.398777897,99.23036,2.932190418,United Kingdom,2008.0,2020.0,2016.0,6
1963,Shell,Investor-owned Company,Natural Gas,693.798711,Bcf/yr,50.57125887,0.07289039,16.51240932,3.062621444,United Kingdom,2008.0,2020.0,2016.0,6
1964,Shell,Investor-owned Company,Oil & NGL,808.475,Million bbl/yr,322.4019602,0.398777897,109.9526,2.932190418,United Kingdom,2008.0,2020.0,2016.0,6
1964,Shell,Investor-owned Company,Natural Gas,779.0702138,Bcf/yr,56.786732,0.07289039,18.54187109,3.062621444,United Kingdom,2008.0,2020.0,2016.0,6
1965,Shell,Investor-owned Company,Oil & NGL,874.175,Million bbl/yr,348.601668,0.398777897,118.8878,2.932190418,United Kingdom,2008.0,2020.0,2016.0,6
1965,Shell,Investor-owned Company,Natural Gas,834.3200031,Bcf/yr,60.81391071,0.07289039,19.85681607,3.062621444,United Kingdom,2008.0,2020.0,2016.0,6
1966,Shell,Investor-owned Company,Oil & NGL,966.52,Million bbl/yr,385.4268129,0.398777897,131.44672,2.932190418,United Kingdom,2008.0,2020.0,2016.0,6
1966,Shell,Investor-owned Company,Natural Gas,952.4491552,Bcf/yr,69.42439072,0.07289039,22.66828989,3.062621444,United Kingdom,2008.0,2020.0,2016.0,6
1967,Shell,Investor-owned Company,Oil & NGL,994.2754994,Million bbl/yr,396.4950925,0.398777897,135.2214679,2.932190418,United Kingdom,2008.0,2020.0,2016.0,6
1967,Shell,Investor-owned Company,Natural Gas,1115.032858,Bcf/yr,81.2751803,0.07289039,26.53778202,3.062621444,United Kingdom,2008.0,2020.0,2016.0,6
1968,Shell,Investor-owned Company,Oil & NGL,1061.835245,Million bbl/yr,423.4364258,0.398777897,144.4095933,2.932190418,United Kingdom,2008.0,2020.0,2016.0,6
1968,Shell,Investor-owned Company,Natural Gas,1332.302547,Bcf/yr,97.11205274,0.07289039,31.70880062,3.062621444,United Kingdom,2008.0,2020.0,2016.0,6
1969,Shell,Investor-owned Company,Oil & NGL,1203.009618,Million bbl/yr,479.7336456,0.398777897,163.6093081,2.932190418,United Kingdom,2008.0,2020.0,2016.0,6
1969,Shell,Investor-owned Company,Natural Gas,1616.791499,Bcf/yr,117.8485635,0.07289039,38.47963767,3.062621444,United Kingdom,2008.0,2020.0,2016.0,6
1970,Shell,Investor-owned Company,Oil & NGL,1337.810432,Million bbl/yr,533.4892303,0.398777897,181.9422187,2.932190418,United Kingdom,2008.0,2020.0,2016.0,6
1970,Shell,Investor-owned Company,Natural Gas,1898.667231,Bcf/yr,138.3945957,0.07289039,45.18828011,3.062621444,United Kingdom,2008.0,2020.0,2016.0,6
1971,Shell,Investor-owned Company,Oil & NGL,1971.979741,Million bbl/yr,786.3819337,0.398777897,268.1892447,2.932190418,United Kingdom,2008.0,2020.0,2016.0,1
1971,Shell,Investor-owned Company,Natural Gas,2065.471655,Bcf/yr,150.5530352,0.07289039,49.15822538,3.062621444,United Kingdom,2008.0,2020.0,2016.0,6
1972,Shell,Investor-owned Company,Oil & NGL,2042.726266,Million bbl/yr,814.5940844,0.398777897,277.8107722,2.932190418,United Kingdom,2008.0,2020.0,2016.0,1
1972,Shell,Investor-owned Company,Natural Gas,2311.451525,Bcf/yr,168.4826039,0.07289039,55.01254628,3.062621444,United Kingdom,2008.0,2020.0,2016.0,6
1973,Shell,Investor-owned Company,Oil & NGL,2149.483412,Million bbl/yr,857.1664742,0.398777897,292.329744,2.932190418,United Kingdom,2008.0,2020.0,2016.0,1
1973,Shell,Investor-owned Company,Natural Gas,2478.225195,Bcf/yr,180.6388019,0.07289039,58.98175964,3.062621444,United Kingdom,2008.0,2020.0,2016.0,6
1974,Shell,Investor-owned Company,Oil & NGL,1893.266264,Million bbl/yr,754.9927388,0.398777897,257.4842118,2.932190418,United Kingdom,2008.0,2020.0,2016.0,6
1974,Shell,Investor-owned Company,Natural Gas,2672.078575,Bcf/yr,194.7688504,0.07289039,63.59547009,3.062621444,United Kingdom,2008.0,2020.0,2016.0,6
1975,Shell,Investor-owned Company,Oil & NGL,1270.888042,Million bbl/yr,506.8020606,0.398777897,172.8407737,2.932190418,United Kingdom,2008.0,2020.0,2016.0,6
1975,Shell,Investor-owned Company,Natural Gas,2636.574965,Bcf/yr,192.1809784,0.07289039,62.75048417,3.062621444,United Kingdom,2008.0,2020.0,2016.0,6
1976,Shell,Investor-owned Company,Oil & NGL,1211.613926,Million bbl/yr,483.1648532,0.398777897,164.7794939,2.932190418,United Kingdom,2008.0,2020.0,2016.0,6
1976,Shell,Investor-owned Company,Natural Gas,2691.882045,Bcf/yr,196.2123331,0.07289039,64.06679267,3.062621444,United Kingdom,2008.0,2020.0,2016.0,6
1977,Shell,Investor-owned Company,Oil & NGL,1171.460492,Million bbl/yr,467.1525514,0.398777897,159.318627,2.932190418,United Kingdom,2008.0,2020.0,2016.0,6
1977,Shell,Investor-owned Company,Natural Gas,2711.53867,Bcf/yr,197.6451121,0.07289039,64.53462035,3.062621444,United Kingdom,2008.0,2020.0,2016.0,6
1978,Shell,Investor-owned Company,Oil & NGL,1092.109659,Million bbl/yr,435.509193,0.398777897,148.5269136,2.932190418,United Kingdom,2008.0,2020.0,2016.0,6
1978,Shell,Investor-owned Company,Natural Gas,2609.566435,Bcf/yr,190.2123161,0.07289039,62.10768115,3.062621444,United Kingdom,2008.0,2020.0,2016.0,6
1979,Shell,Investor-owned Company,Oil & NGL,1038.571748,Million bbl/yr,414.1594572,0.398777897,141.2457577,2.932190418,United Kingdom,2008.0,2020.0,2016.0,6
1979,Shell,Investor-owned Company,Natural Gas,2624.671485,Bcf/yr,191.3133291,0.07289039,62.46718134,3.062621444,United Kingdom,2008.0,2020.0,2016.0,6
1979,Shell,Investor-owned Company,Thermal Coal,8.8,Million tonnes/yr,20.85096818,2.369428202,5.72,3.645274157,United Kingdom,2008.0,2020.0,2016.0,6
1980,Shell,Investor-owned Company,Oil & NGL,493.48,Million bbl/yr,196.7889165,0.398777897,67.11328,2.932190418,United Kingdom,2008.0,2020.0,2016.0,6
1980,Shell,Investor-owned Company,Natural Gas,2541.871575,Bcf/yr,185.2780114,0.07289039,60.49654349,3.062621444,United Kingdom,2008.0,2020.0,2016.0,6
1980,Shell,Investor-owned Company,Thermal Coal,11.836,Million tonnes/yr,28.0445522,2.369428202,7.6934,3.645274157,United Kingdom,2008.0,2020.0,2016.0,6
1981,Shell,Investor-owned Company,Oil & NGL,459.9,Million bbl/yr,183.3979548,0.398777897,62.5464,2.932190418,United Kingdom,2008.0,2020.0,2016.0,6
1981,Shell,Investor-owned Company,Natural Gas,2461.63767,Bcf/yr,179.4297307,0.07289039,58.58697655,3.062621444,United Kingdom,2008.0,2020.0,2016.0,6
1981,Shell,Investor-owned Company,Thermal Coal,14.964,Million tonnes/yr,35.45612362,2.369428202,9.7266,3.645274157,United Kingdom,2008.0,2020.0,2016.0,6
1982,Shell,Investor-owned Company,Oil & NGL,498.59,Million bbl/yr,198.8266716,0.398777897,67.80824,2.932190418,United Kingdom,2008.0,2020.0,2016.0,6
1982,Shell,Investor-owned Company,Natural Gas,2295.57541,Bcf/yr,167.3253877,0.07289039,54.63469476,3.062621444,United Kingdom,2008.0,2020.0,2016.0,6
1982,Shell,Investor-owned Company,Thermal Coal,18.0,Million tonnes/yr,42.64970764,2.369428202,11.7,3.645274157,United Kingdom,2008.0,2020.0,2016.0,6
1983,Shell,Investor-owned Company,Oil & NGL,546.405,Million bbl/yr,217.8942367,0.398777897,74.31108,2.932190418,United Kingdom,2008.0,2020.0,2016.0,6
1983,Shell,Investor-owned Company,Natural Gas,2359.78096,Bcf/yr,172.0053553,0.07289039,56.16278685,3.062621444,United Kingdom,2008.0,2020.0,2016.0,6
1983,Shell,Investor-owned Company,Thermal Coal,20.0,Million tonnes/yr,47.38856405,2.369428202,13.0,3.645274157,United Kingdom,2008.0,2020.0,2016.0,6
1984,Shell,Investor-owned Company,Oil & NGL,587.285,Million bbl/yr,234.1962772,0.398777897,79.87076,2.932190418,United Kingdom,2008.0,2020.0,2016.0,6
1984,Shell,Investor-owned Company,Natural Gas,2450.15482,Bcf/yr,178.5927413,0.07289039,58.31368472,3.062621444,United Kingdom,2008.0,2020.0,2016.0,6
1984,Shell,Investor-owned Company,Thermal Coal,23.0,Million tonnes/yr,54.49684865,2.369428202,14.95,3.645274157,United Kingdom,2008.0,2020.0,2016.0,6
1985,Shell,Investor-owned Company,Oil & NGL,598.235,Million bbl/yr,238.5628951,0.398777897,81.35996,2.932190418,United Kingdom,2008.0,2020.0,2016.0,6
1985,Shell,Investor-owned Company,Natural Gas,2617.3925,Bcf/yr,190.7827611,0.07289039,62.2939415,3.062621444,United Kingdom,2008.0,2020.0,2016.0,6
1985,Shell,Investor-owned Company,Thermal Coal,23.0,Million tonnes/yr,54.49684865,2.369428202,14.95,3.645274157,United Kingdom,2008.0,2020.0,2016.0,6
1986,Shell,Investor-owned Company,Oil & NGL,658.095,Million bbl/yr,262.43374,0.398777897,89.50092,2.932190418,United Kingdom,2008.0,2020.0,2016.0,6
1986,Shell,Investor-owned Company,Natural Gas,2635.7492,Bcf/yr,192.1207881,0.07289039,62.73083096,3.062621444,United Kingdom,2008.0,2020.0,2016.0,6
1986,Shell,Investor-owned Company,Thermal Coal,28.0,Million tonnes/yr,66.34398966,2.369428202,18.2,3.645274157,United Kingdom,2008.0,2020.0,2016.0,6
1987,Shell,Investor-owned Company,Oil & NGL,644.59,Million bbl/yr,257.0482445,0.398777897,87.66424,2.932190418,United Kingdom,2008.0,2020.0,2016.0,6
1987,Shell,Investor-owned Company,Natural Gas,2727.61521,Bcf/yr,198.8169374,0.07289039,64.917242,3.062621444,United Kingdom,2008.0,2020.0,2016.0,6
1987,Shell,Investor-owned Company,Thermal Coal,27.0,Million tonnes/yr,63.97456146,2.369428202,17.55,3.645274157,United Kingdom,2008.0,2020.0,2016.0,6
1988,Shell,Investor-owned Company,Oil & NGL,645.8,Million bbl/yr,257.5307658,0.398777897,87.8288,2.932190418,United Kingdom,2008.0,2020.0,2016.0,6
1988,Shell,Investor-owned Company,Natural Gas,2532.18549,Bcf/yr,184.5719888,0.07289039,60.26601466,3.062621444,United Kingdom,2008.0,2020.0,2016.0,6
1988,Shell,Investor-owned Company,Thermal Coal,30.0,Million tonnes/yr,71.08284607,2.369428202,19.5,3.645274157,United Kingdom,2008.0,2020.0,2016.0,6
1989,Shell,Investor-owned Company,Oil & NGL,692.4,Million bbl/yr,276.1138158,0.398777897,94.1664,2.932190418,United Kingdom,2008.0,2020.0,2016.0,6
1989,Shell,Investor-owned Company,Natural Gas,2455.96132,Bcf/yr,179.0159793,0.07289039,58.45187942,3.062621444,United Kingdom,2008.0,2020.0,2016.0,6
1989,Shell,Investor-owned Company,Thermal Coal,33.0,Million tonnes/yr,78.19113068,2.369428202,21.45,3.645274157,United Kingdom,2008.0,2020.0,2016.0,6
1990,Shell,Investor-owned Company,Oil & NGL,745.6,Million bbl/yr,297.3287999,0.398777897,101.4016,2.932190418,United Kingdom,2008.0,2020.0,2016.0,6
1990,Shell,Investor-owned Company,Natural Gas,2675.21342,Bcf/yr,194.9973505,0.07289039,63.6700794,3.062621444,United Kingdom,2008.0,2020.0,2016.0,6
1990,Shell,Investor-owned Company,Thermal Coal,30.95,Million tonnes/yr,73.33380286,2.369428202,20.1175,3.645274157,United Kingdom,2008.0,2020.0,2016.0,6
1991,Shell,Investor-owned Company,Oil & NGL,816.4,Million bbl/yr,325.562275,0.398777897,111.0304,2.932190418,United Kingdom,2008.0,2020.0,2016.0,6
1991,Shell,Investor-owned Company,Natural Gas,2891.8,Bcf/yr,210.7844308,0.07289039,68.82484,3.062621444,United Kingdom,2008.0,2020.0,2016.0,6
1991,Shell,Investor-owned Company,Thermal Coal,28.9,Million tonnes/yr,68.47647505,2.369428202,18.785,3.645274157,United Kingdom,2008.0,2020.0,2016.0,6
1992,Shell,Investor-owned Company,Oil & NGL,809.0,Million bbl/yr,322.6113186,0.398777897,110.024,2.932190418,United Kingdom,2008.0,2020.0,2016.0,6
1992,Shell,Investor-owned Company,Natural Gas,2734.5,Bcf/yr,199.3187724,0.07289039,65.0811,3.062621444,United Kingdom,2008.0,2020.0,2016.0,6
1992,Shell,Investor-owned Company,Thermal Coal,26.85,Million tonnes/yr,63.61914723,2.369428202,17.4525,3.645274157,United Kingdom,2008.0,2020.0,2016.0,6
1993,Shell,Investor-owned Company,Oil & NGL,808.7,Million bbl/yr,322.4916852,0.398777897,109.9832,2.932190418,United Kingdom,2008.0,2020.0,2016.0,6
1993,Shell,Investor-owned Company,Natural Gas,2902.0,Bcf/yr,211.5279128,0.07289039,69.0676,3.062621444,United Kingdom,2008.0,2020.0,2016.0,6
1993,Shell,Investor-owned Company,Thermal Coal,24.8,Million tonnes/yr,58.76181942,2.369428202,16.12,3.645274157,United Kingdom,2008.0,2020.0,2016.0,6
1994,Shell,Investor-owned Company,Oil & NGL,852.4,Million bbl/yr,339.9182793,0.398777897,115.9264,2.932190418,United Kingdom,2008.0,2020.0,2016.0,6
1994,Shell,Investor-owned Company,Natural Gas,2913.8,Bcf/yr,212.3880194,0.07289039,69.34844,3.062621444,United Kingdom,2008.0,2020.0,2016.0,6
1994,Shell,Investor-owned Company,Thermal Coal,23.1,Million tonnes/yr,54.73379147,2.369428202,15.015,3.645274157,United Kingdom,2008.0,2020.0,2016.0,6
1995,Shell,Investor-owned Company,Oil & NGL,880.6,Million bbl/yr,351.163816,0.398777897,119.7616,2.932190418,United Kingdom,2008.0,2020.0,2016.0,6
1995,Shell,Investor-owned Company,Natural Gas,2962.1,Bcf/yr,215.9086253,0.07289039,70.49798,3.062621444,United Kingdom,2008.0,2020.0,2016.0,6
1995,Shell,Investor-owned Company,Thermal Coal,17.7,Million tonnes/yr,41.93887918,2.369428202,11.505,3.645274157,United Kingdom,2008.0,2020.0,2016.0,6
1996,Shell,Investor-owned Company,Oil & NGL,928.25,Million bbl/yr,370.1655828,0.398777897,126.242,2.932190418,United Kingdom,2008.0,2020.0,2016.0,6
1996,Shell,Investor-owned Company,Natural Gas,3522.04086,Bcf/yr,256.7229332,0.07289039,83.82457247,3.062621444,United Kingdom,2008.0,2020.0,2016.0,6
1996,Shell,Investor-owned Company,Thermal Coal,18.5,Million tonnes/yr,43.83442174,2.369428202,12.025,3.645274157,United Kingdom,2008.0,2020.0,2016.0,6
1997,Shell,Investor-owned Company,Oil & NGL,938.5,Million bbl/yr,374.2530562,0.398777897,127.636,2.932190418,United Kingdom,2008.0,2020.0,2016.0,6
1997,Shell,Investor-owned Company,Natural Gas,3381.88172,Bcf/yr,246.5066787,0.07289039,80.48878494,3.062621444,United Kingdom,2008.0,2020.0,2016.0,6
1997,Shell,Investor-owned Company,Thermal Coal,19.8,Million tonnes/yr,46.91467841,2.369428202,12.87,3.645274157,United Kingdom,2008.0,2020.0,2016.0,6
1998,Shell,Investor-owned Company,Oil & NGL,941.35,Million bbl/yr,375.3895732,0.398777897,128.0236,2.932190418,United Kingdom,2008.0,2020.0,2016.0,6
1998,Shell,Investor-owned Company,Natural Gas,3307.92258,Bcf/yr,241.1157681,0.07289039,78.7285574,3.062621444,United Kingdom,2008.0,2020.0,2016.0,6
1998,Shell,Investor-owned Company,Thermal Coal,14.2,Million tonnes/yr,33.64588047,2.369428202,9.23,3.645274157,United Kingdom,2008.0,2020.0,2016.0,6
1999,Shell,Investor-owned Company,Oil & NGL,914.875,Million bbl/yr,364.8319284,0.398777897,124.423,2.932190418,United Kingdom,2008.0,2020.0,2016.0,6
1999,Shell,Investor-owned Company,Natural Gas,3364.73844,Bcf/yr,245.2570984,0.07289039,80.08077487,3.062621444,United Kingdom,2008.0,2020.0,2016.0,6
1999,Shell,Investor-owned Company,Thermal Coal,17.1,Million tonnes/yr,40.51722226,2.369428202,11.115,3.645274157,United Kingdom,2008.0,2020.0,2016.0,6
2000,Shell,Investor-owned Company,Oil & NGL,940.43,Million bbl/yr,375.0226976,0.398777897,127.89848,2.932190418,United Kingdom,2008.0,2020.0,2016.0,6
2000,Shell,Investor-owned Company,Natural Gas,3455.9443,Bcf/yr,251.9051291,0.07289039,82.25147434,3.062621444,United Kingdom,2008.0,2020.0,2016.0,6
2001,Shell,Investor-owned Company,Oil & NGL,910.615,Million bbl/yr,363.1331346,0.398777897,123.84364,2.932190418,United Kingdom,2008.0,2020.0,2016.0,6
2001,Shell,Investor-owned Company,Natural Gas,3771.9113,Bcf/yr,274.9360871,0.07289039,89.77148894,3.062621444,United Kingdom,2008.0,2020.0,2016.0,6
2002,Shell,Investor-owned Company,Oil & NGL,903.235,Million bbl/yr,360.1901537,0.398777897,122.83996,2.932190418,United Kingdom,2008.0,2020.0,2016.0,6
2002,Shell,Investor-owned Company,Natural Gas,3922.4678,Bcf/yr,285.9102091,0.07289039,93.35473364,3.062621444,United Kingdom,2008.0,2020.0,2016.0,6
2003,Shell,Investor-owned Company,Oil & NGL,911.235,Million bbl/yr,363.3803769,0.398777897,123.92796,2.932190418,United Kingdom,2008.0,2020.0,2016.0,6
2003,Shell,Investor-owned Company,Natural Gas,3869.9179,Bcf/yr,282.0798264,0.07289039,92.10404602,3.062621444,United Kingdom,2008.0,2020.0,2016.0,6
2004,Shell,Investor-owned Company,Oil & NGL,869.345,Million bbl/yr,346.6755708,0.398777897,118.23092,2.932190418,United Kingdom,2008.0,2020.0,2016.0,6
2004,Shell,Investor-owned Company,Natural Gas,3933.92,Bcf/yr,286.7449645,0.07289039,93.627296,3.062621444,United Kingdom,2008.0,2020.0,2016.0,6
2005,Shell,Investor-owned Company,Oil & NGL,812.945,Million bbl/yr,324.1844974,0.398777897,110.56052,2.932190418,United Kingdom,2008.0,2020.0,2016.0,6
2005,Shell,Investor-owned Company,Natural Gas,3820.995,Bcf/yr,278.5138171,0.07289039,90.939681,3.062621444,United Kingdom,2008.0,2020.0,2016.0,6
2006,Shell,Investor-owned Company,Oil & NGL,792.65,Million bbl/yr,316.0913,0.398777897,107.8004,2.932190418,United Kingdom,2008.0,2020.0,2016.0,6
2006,Shell,Investor-owned Company,Natural Gas,4002.11875,Bcf/yr,291.715998,0.07289039,95.25042625,3.062621444,United Kingdom,2008.0,2020.0,2016.0,6
2007,Shell,Investor-owned Company,Oil & NGL,757.035,Million bbl/yr,301.8888252,0.398777897,102.95676,2.932190418,United Kingdom,2008.0,2020.0,2016.0,6
2007,Shell,Investor-owned Company,Natural Gas,3883.0994,Bcf/yr,283.0406311,0.07289039,92.41776572,3.062621444,United Kingdom,2008.0,2020.0,2016.0,6
